trade_id,entry_date,entry_time,exit_date,exit_time,position,entry_price,exit_price,sl,tp,qty,pnl_pts,pnl_pct,pnl_amount,exit_reason
1150,2022-05-02,09:30:00,2022-05-02,14:45:00,SHORT,17012.4,17072.96,17072.96,16891.27,68,-60.56,-0.356,-4118.37,Stop Loss
1151,2022-05-04,10:45:00,2022-05-04,12:00:00,LONG,16951.85,16911.81,16911.81,17031.94,102,-40.04,-0.236,-4084.37,Stop Loss
1152,2022-05-05,13:45:00,2022-05-05,14:15:00,SHORT,16751.8,16658.64,16798.38,16658.64,86,93.16,0.556,8011.51,Take Profit
1153,2022-05-06,11:15:00,2022-05-06,11:30:00,SHORT,16352.9,16418.64,16418.64,16221.41,62,-65.74,-0.402,-4076.06,Stop Loss
1154,2022-05-09,12:45:00,2022-05-09,14:00:00,LONG,16333.45,16284.6,16284.6,16431.15,83,-48.85,-0.299,-4054.55,Stop Loss
1155,2022-05-11,09:45:00,2022-05-11,12:45:00,SHORT,16178.35,16059.95,16237.55,16059.95,68,118.4,0.732,8051.2,Take Profit
1156,2022-05-12,09:30:00,2022-05-12,15:00:00,SHORT,15875.3,15817.35,15950.72,15724.46,54,57.95,0.365,3129.3,Time Exit
1157,2022-05-13,14:30:00,2022-05-13,15:00:00,SHORT,15846.0,15753.05,15896.49,15745.03,82,92.95,0.587,7621.9,Time Exit
1158,2022-05-16,11:00:00,2022-05-16,12:30:00,SHORT,15928.25,15789.91,15997.42,15789.91,61,138.34,0.868,8438.48,Take Profit
1159,2022-05-17,11:00:00,2022-05-17,13:15:00,LONG,16077.8,16176.51,16028.45,16176.51,87,98.71,0.614,8587.52,Take Profit
1160,2022-05-19,11:15:00,2022-05-19,15:00:00,SHORT,15885.6,15783.9,15946.07,15764.66,72,101.7,0.64,7322.4,Time Exit
1161,2022-05-20,11:15:00,2022-05-20,12:15:00,LONG,16178.85,16126.97,16126.97,16282.61,86,-51.88,-0.321,-4461.56,Stop Loss
1162,2022-05-24,14:15:00,2022-05-24,14:45:00,SHORT,16095.35,16139.52,16139.52,16007.0,100,-44.17,-0.274,-4417.5,Stop Loss
1163,2022-05-25,11:45:00,2022-05-25,15:00:00,SHORT,16071.75,16027.7,16111.63,15991.99,109,44.05,0.274,4801.45,Time Exit
1164,2022-05-26,10:15:00,2022-05-26,13:00:00,SHORT,15960.5,16003.79,16003.79,15873.92,102,-43.29,-0.271,-4415.51,Stop Loss
1165,2022-06-01,14:15:00,2022-06-01,15:00:00,SHORT,16456.25,16528.6,16488.9,16390.94,134,-72.35,-0.44,-9694.9,Time Exit
1166,2022-06-02,11:45:00,2022-06-02,12:30:00,SHORT,16552.35,16594.93,16594.93,16467.19,100,-42.58,-0.257,-4258.21,Stop Loss
1167,2022-06-03,13:15:00,2022-06-03,14:15:00,SHORT,16692.7,16635.01,16721.55,16635.01,147,57.69,0.346,8480.85,Take Profit
1168,2022-06-06,12:00:00,2022-06-06,13:45:00,SHORT,16559.25,16601.14,16601.14,16475.47,103,-41.89,-0.253,-4314.6,Stop Loss
1169,2022-06-07,11:00:00,2022-06-07,12:15:00,SHORT,16373.95,16415.03,16415.03,16291.8,104,-41.08,-0.251,-4271.8,Stop Loss
1170,2022-06-08,10:45:00,2022-06-08,13:15:00,LONG,16453.2,16400.66,16400.66,16558.27,80,-52.54,-0.319,-4202.86,Stop Loss
1171,2022-06-09,10:15:00,2022-06-09,12:30:00,SHORT,16365.4,16406.88,16406.88,16282.45,101,-41.48,-0.253,-4188.98,Stop Loss
1172,2022-06-10,12:30:00,2022-06-10,15:00:00,SHORT,16221.9,16211.9,16258.87,16147.96,112,10.0,0.062,1120.0,Time Exit
1173,2022-06-13,12:15:00,2022-06-13,15:00:00,SHORT,15769.05,15767.85,15824.46,15658.24,75,1.2,0.008,90.0,Time Exit
1174,2022-06-14,11:15:00,2022-06-14,12:15:00,LONG,15834.1,15789.36,15789.36,15923.57,93,-44.74,-0.283,-4160.42,Stop Loss
1175,2022-06-16,10:45:00,2022-06-16,11:15:00,LONG,15729.6,15684.42,15684.42,15819.96,91,-45.18,-0.287,-4111.58,Stop Loss
1176,2022-06-20,12:45:00,2022-06-20,13:15:00,LONG,15335.25,15283.77,15283.77,15438.21,79,-51.48,-0.336,-4067.09,Stop Loss
1177,2022-06-21,10:45:00,2022-06-21,13:00:00,LONG,15574.9,15672.74,15525.98,15672.74,82,97.84,0.628,8023.11,Take Profit
1178,2022-06-22,13:15:00,2022-06-22,14:00:00,SHORT,15396.0,15431.68,15431.68,15324.64,115,-35.68,-0.232,-4103.04,Stop Loss
1179,2022-06-23,10:30:00,2022-06-23,11:45:00,LONG,15577.35,15534.57,15534.57,15662.91,95,-42.78,-0.275,-4063.96,Stop Loss
1180,2022-06-27,12:00:00,2022-06-27,15:00:00,LONG,15847.75,15835.6,15807.06,15929.12,99,-12.15,-0.077,-1202.85,Time Exit
1181,2022-06-28,09:45:00,2022-06-28,11:00:00,SHORT,15716.85,15754.7,15754.7,15641.15,106,-37.85,-0.241,-4012.1,Stop Loss
1182,2022-06-29,11:00:00,2022-06-29,12:00:00,SHORT,15769.2,15810.03,15810.03,15687.55,97,-40.83,-0.259,-3960.03,Stop Loss
1183,2022-06-30,12:15:00,2022-06-30,12:30:00,SHORT,15752.2,15793.77,15793.77,15669.06,95,-41.57,-0.264,-3948.95,Stop Loss
1184,2022-07-06,09:30:00,2022-07-06,10:45:00,LONG,15816.85,15925.08,15762.74,15925.08,72,108.23,0.684,7792.46,Take Profit
1185,2022-07-07,14:00:00,2022-07-07,14:15:00,SHORT,16060.1,16083.63,16083.63,16013.04,169,-23.53,-0.147,-3976.33,Stop Loss
1186,2022-07-08,09:45:00,2022-07-08,14:30:00,LONG,16202.7,16163.94,16163.94,16280.22,102,-38.76,-0.239,-3953.59,Stop Loss
1187,2022-07-11,12:15:00,2022-07-11,12:45:00,SHORT,16123.3,16152.13,16152.13,16065.64,135,-28.83,-0.179,-3891.86,Stop Loss
1188,2022-07-12,10:15:00,2022-07-12,12:15:00,SHORT,16154.95,16093.46,16185.69,16093.46,126,61.49,0.381,7747.2,Take Profit
1189,2022-07-13,10:45:00,2022-07-13,12:45:00,SHORT,16077.6,16009.31,16111.74,16009.31,115,68.29,0.425,7852.86,Take Profit
1190,2022-07-14,11:30:00,2022-07-14,13:45:00,SHORT,15974.35,15908.31,16007.37,15908.31,122,66.04,0.413,8056.36,Take Profit
1191,2022-07-18,13:00:00,2022-07-18,13:30:00,LONG,16218.95,16201.66,16201.66,16253.54,237,-17.29,-0.107,-4098.41,Stop Loss
1192,2022-07-19,09:30:00,2022-07-19,10:45:00,LONG,16264.55,16313.58,16240.04,16313.58,165,49.03,0.301,8089.71,Take Profit
1193,2022-07-21,09:45:00,2022-07-21,11:30:00,SHORT,16556.95,16585.43,16585.43,16499.99,145,-28.48,-0.172,-4129.39,Stop Loss
1194,2022-07-22,10:00:00,2022-07-22,12:30:00,LONG,16629.0,16696.19,16595.4,16696.19,122,67.19,0.404,8197.53,Take Profit
1195,2022-07-25,09:45:00,2022-07-25,14:00:00,SHORT,16612.55,16644.04,16644.04,16549.57,133,-31.49,-0.19,-4188.08,Stop Loss
1196,2022-07-26,09:30:00,2022-07-26,13:30:00,SHORT,16539.3,16571.02,16571.02,16475.86,130,-31.72,-0.192,-4123.32,Stop Loss
1197,2022-07-27,10:00:00,2022-07-27,11:00:00,SHORT,16523.2,16555.95,16555.95,16457.69,125,-32.75,-0.198,-4094.2,Stop Loss
1198,2022-07-28,12:45:00,2022-07-28,14:45:00,LONG,16900.6,16874.26,16874.26,16953.29,154,-26.34,-0.156,-4056.8,Stop Loss
1199,2022-08-05,14:00:00,2022-08-05,15:00:00,SHORT,17380.45,17398.45,17406.99,17327.37,151,-18.0,-0.104,-2718.0,Time Exit
1200,2022-08-08,09:30:00,2022-08-08,10:45:00,SHORT,17435.65,17468.84,17468.84,17369.28,120,-33.19,-0.19,-3982.29,Stop Loss
1201,2022-08-11,14:00:00,2022-08-11,14:15:00,SHORT,17644.35,17665.74,17665.74,17601.58,185,-21.39,-0.121,-3956.36,Stop Loss
1202,2022-08-12,09:45:00,2022-08-12,10:15:00,SHORT,17655.05,17682.78,17682.78,17599.6,141,-27.73,-0.157,-3909.23,Stop Loss
1203,2022-08-17,09:45:00,2022-08-17,11:15:00,LONG,17887.65,17933.47,17864.74,17933.47,169,45.82,0.256,7743.82,Take Profit
1204,2022-08-18,09:45:00,2022-08-18,10:30:00,SHORT,17940.2,17891.69,17964.46,17891.69,163,48.51,0.27,7907.83,Take Profit
1205,2022-08-19,11:00:00,2022-08-19,11:30:00,SHORT,17879.4,17819.73,17909.24,17819.73,135,59.67,0.334,8055.64,Take Profit
1206,2022-08-22,10:30:00,2022-08-22,15:00:00,SHORT,17556.35,17495.3,17603.71,17461.62,87,61.05,0.348,5311.35,Time Exit
1207,2022-08-23,09:30:00,2022-08-23,09:45:00,SHORT,17525.75,17564.65,17564.65,17447.94,107,-38.9,-0.222,-4162.68,Stop Loss
1208,2022-08-25,13:15:00,2022-08-25,14:15:00,LONG,17704.2,17680.36,17680.36,17751.87,173,-23.84,-0.135,-4123.58,Stop Loss
1209,2022-08-26,10:15:00,2022-08-26,15:00:00,SHORT,17619.55,17555.15,17668.25,17522.15,84,64.4,0.366,5409.6,Time Exit
1210,2022-08-29,09:30:00,2022-08-29,11:30:00,SHORT,17278.2,17337.83,17337.83,17158.94,69,-59.63,-0.345,-4114.37,Stop Loss
1211,2022-08-30,13:15:00,2022-08-30,14:15:00,LONG,17639.2,17681.81,17617.89,17681.81,192,42.61,0.242,8181.94,Take Profit
1212,2022-09-01,10:00:00,2022-09-01,13:00:00,SHORT,17660.75,17550.59,17715.83,17550.59,76,110.16,0.624,8371.94,Take Profit
1213,2022-09-02,10:00:00,2022-09-02,12:00:00,SHORT,17496.55,17550.97,17550.97,17387.71,78,-54.42,-0.311,-4244.59,Stop Loss
1214,2022-09-12,10:15:00,2022-09-12,15:00:00,LONG,17952.8,17933.25,17919.15,18020.11,125,-19.55,-0.109,-2443.75,Time Exit
1215,2022-09-13,13:00:00,2022-09-13,15:00:00,LONG,18067.35,18070.0,18048.52,18105.0,222,2.65,0.015,588.3,Time Exit
1216,2022-09-14,09:30:00,2022-09-14,11:30:00,SHORT,17926.0,17964.17,17964.17,17849.66,110,-38.17,-0.213,-4198.86,Stop Loss
1217,2022-09-15,13:30:00,2022-09-15,14:00:00,SHORT,17878.45,17915.15,17915.15,17805.04,113,-36.7,-0.205,-4147.5,Stop Loss
1218,2022-09-16,09:45:00,2022-09-16,10:15:00,SHORT,17662.15,17710.38,17710.38,17565.69,85,-48.23,-0.273,-4099.43,Stop Loss
1219,2022-09-19,09:45:00,2022-09-19,15:00:00,SHORT,17610.85,17620.8,17674.15,17484.26,64,-9.95,-0.056,-636.8,Time Exit
1220,2022-09-21,11:30:00,2022-09-21,12:00:00,SHORT,17749.15,17671.89,17787.78,17671.89,105,77.26,0.435,8112.75,Take Profit
1221,2022-09-22,09:45:00,2022-09-22,10:15:00,SHORT,17704.15,17618.01,17747.22,17618.01,96,86.14,0.487,8269.03,Take Profit
1222,2022-09-23,09:30:00,2022-09-23,13:30:00,SHORT,17467.15,17369.94,17515.76,17369.94,87,97.21,0.557,8457.64,Take Profit
1223,2022-09-26,10:15:00,2022-09-26,12:00:00,SHORT,17011.9,17073.83,17073.83,16888.05,70,-61.92,-0.364,-4334.75,Stop Loss
1224,2022-09-27,10:30:00,2022-09-27,11:00:00,LONG,17032.25,16969.96,16969.96,17156.83,68,-62.29,-0.366,-4235.67,Stop Loss
1225,2022-09-28,10:00:00,2022-09-28,11:45:00,SHORT,16959.55,17020.5,17020.5,16837.66,69,-60.95,-0.359,-4205.3,Stop Loss
1226,2022-09-29,12:00:00,2022-09-29,13:15:00,SHORT,16894.55,16799.04,16942.3,16799.04,88,95.51,0.565,8404.63,Take Profit
1227,2022-09-30,10:00:00,2022-09-30,10:30:00,SHORT,16851.9,16903.48,16903.48,16748.74,83,-51.58,-0.306,-4281.32,Stop Loss
1228,2022-10-03,14:30:00,2022-10-03,15:00:00,SHORT,16893.5,16891.25,16933.93,16812.64,104,2.25,0.013,234.0,Time Exit
1229,2022-10-10,13:00:00,2022-10-10,13:30:00,LONG,17235.45,17202.88,17202.88,17300.59,130,-32.57,-0.189,-4234.29,Stop Loss
1230,2022-10-11,10:15:00,2022-10-11,11:15:00,SHORT,17134.35,17177.76,17177.76,17047.54,96,-43.41,-0.253,-4167.09,Stop Loss
1231,2022-10-12,11:45:00,2022-10-12,14:15:00,SHORT,17064.65,17110.59,17110.59,16972.76,90,-45.94,-0.269,-4134.86,Stop Loss
1232,2022-10-13,11:30:00,2022-10-13,12:45:00,SHORT,16989.4,17021.58,17021.58,16925.04,127,-32.18,-0.189,-4086.68,Stop Loss
1233,2022-10-14,14:30:00,2022-10-14,15:00:00,SHORT,17226.3,17180.5,17258.08,17162.74,128,45.8,0.266,5862.4,Time Exit
1234,2022-10-17,10:00:00,2022-10-17,10:30:00,SHORT,17219.25,17260.53,17260.53,17136.69,100,-41.28,-0.24,-4127.86,Stop Loss
1235,2022-10-19,11:45:00,2022-10-19,13:00:00,SHORT,17550.05,17495.15,17577.5,17495.15,149,54.9,0.313,8180.1,Take Profit
1236,2022-10-20,09:45:00,2022-10-20,10:45:00,SHORT,17471.95,17510.64,17510.64,17394.58,107,-38.69,-0.221,-4139.37,Stop Loss
1237,2022-10-21,13:45:00,2022-10-21,14:00:00,SHORT,17602.3,17558.14,17624.38,17558.14,186,44.16,0.251,8214.56,Take Profit
1238,2022-10-25,10:45:00,2022-10-25,15:00:00,SHORT,17694.8,17651.7,17737.84,17608.71,98,43.1,0.244,4223.8,Time Exit
1239,2022-10-27,12:15:00,2022-10-27,15:00:00,SHORT,17687.65,17734.95,17717.69,17627.56,141,-47.3,-0.267,-6669.3,Time Exit
1240,2022-10-28,13:00:00,2022-10-28,15:00:00,SHORT,17752.65,17791.25,17778.89,17700.18,159,-38.6,-0.217,-6137.4,Time Exit
1241,2022-10-31,12:30:00,2022-10-31,15:00:00,LONG,17976.3,18017.95,17948.56,18031.79,148,41.65,0.232,6164.2,Time Exit
1242,2022-11-01,13:00:00,2022-11-01,13:15:00,SHORT,18068.5,18090.89,18090.89,18023.73,186,-22.39,-0.124,-4163.74,Stop Loss
1243,2022-11-02,10:30:00,2022-11-02,13:00:00,SHORT,18118.25,18058.46,18148.14,18058.46,138,59.79,0.33,8250.43,Take Profit
1244,2022-11-03,09:45:00,2022-11-03,10:15:00,SHORT,18063.9,18093.33,18093.33,18005.05,143,-29.42,-0.163,-4207.77,Stop Loss
1245,2022-11-04,11:30:00,2022-11-04,15:00:00,LONG,18034.25,18124.1,18009.84,18083.07,171,89.85,0.498,15364.35,Time Exit
1246,2022-11-07,10:15:00,2022-11-07,12:45:00,LONG,18142.0,18113.35,18113.35,18199.3,151,-28.65,-0.158,-4326.15,Stop Loss
1247,2022-11-15,09:45:00,2022-11-15,12:30:00,SHORT,18304.05,18332.11,18332.11,18247.93,153,-28.06,-0.153,-4293.29,Stop Loss
1248,2022-11-16,11:00:00,2022-11-16,12:00:00,LONG,18421.2,18392.95,18392.95,18477.7,150,-28.25,-0.153,-4237.5,Stop Loss
1249,2022-11-17,09:45:00,2022-11-17,11:15:00,SHORT,18413.7,18355.21,18442.95,18355.21,144,58.49,0.318,8422.97,Take Profit
1250,2022-11-18,09:30:00,2022-11-18,10:45:00,SHORT,18316.7,18262.13,18343.99,18262.13,157,54.57,0.298,8567.71,Take Profit
1251,2022-11-21,09:30:00,2022-11-21,10:15:00,SHORT,18152.85,18189.66,18189.66,18079.23,119,-36.81,-0.203,-4380.48,Stop Loss
1252,2022-11-24,11:00:00,2022-11-24,15:00:00,LONG,18365.0,18482.75,18342.32,18410.36,191,117.75,0.641,22490.25,Time Exit
1253,2022-11-25,11:45:00,2022-11-25,12:45:00,SHORT,18452.7,18486.74,18486.74,18384.63,134,-34.04,-0.184,-4560.79,Stop Loss
1254,2022-11-28,09:30:00,2022-11-28,11:30:00,SHORT,18538.3,18568.65,18568.65,18477.59,148,-30.35,-0.164,-4492.33,Stop Loss
1255,2022-11-30,14:15:00,2022-11-30,15:00:00,SHORT,18687.3,18765.2,18703.93,18654.04,268,-77.9,-0.417,-20877.2,Time Exit
1256,2022-12-01,10:15:00,2022-12-01,13:30:00,LONG,18834.0,18799.97,18799.97,18902.06,125,-34.03,-0.181,-4254.02,Stop Loss
1257,2022-12-02,09:30:00,2022-12-02,11:45:00,SHORT,18713.05,18650.52,18744.31,18650.52,135,62.53,0.334,8441.36,Take Profit
1258,2022-12-08,09:45:00,2022-12-08,15:00:00,SHORT,18608.5,18614.2,18641.46,18542.57,130,-5.7,-0.031,-741.0,Time Exit
1259,2022-12-09,09:30:00,2022-12-09,10:15:00,LONG,18625.85,18605.38,18605.38,18666.79,209,-20.47,-0.11,-4277.78,Stop Loss
1260,2022-12-12,09:30:00,2022-12-12,10:30:00,SHORT,18467.35,18514.52,18514.52,18373.01,90,-47.17,-0.255,-4245.11,Stop Loss
1261,2022-12-13,12:45:00,2022-12-13,14:15:00,LONG,18587.9,18567.37,18567.37,18628.96,205,-20.53,-0.11,-4209.09,Stop Loss
1262,2022-12-14,14:00:00,2022-12-14,14:15:00,SHORT,18634.4,18648.17,18648.17,18606.86,302,-13.77,-0.074,-4157.89,Stop Loss
1263,2022-12-15,09:30:00,2022-12-15,12:00:00,SHORT,18587.2,18543.36,18609.12,18543.36,188,43.84,0.236,8241.11,Take Profit
1264,2022-12-16,10:15:00,2022-12-16,12:15:00,SHORT,18320.5,18362.12,18362.12,18237.25,101,-41.62,-0.227,-4204.12,Stop Loss
1265,2022-12-20,09:45:00,2022-12-20,12:15:00,SHORT,18218.2,18253.79,18253.79,18147.01,117,-35.59,-0.195,-4164.36,Stop Loss
1266,2022-12-21,11:00:00,2022-12-21,12:15:00,LONG,18361.6,18320.33,18320.33,18444.14,100,-41.27,-0.225,-4127.14,Stop Loss
1267,2022-12-22,10:00:00,2022-12-22,15:00:00,SHORT,18158.95,18142.9,18223.07,18030.71,64,16.05,0.088,1027.2,Time Exit
1268,2022-12-23,11:15:00,2022-12-23,15:00:00,SHORT,17911.15,17810.65,17961.68,17810.09,81,100.5,0.561,8140.5,Time Exit
1269,2022-12-26,09:45:00,2022-12-26,14:15:00,LONG,17933.75,18025.77,17887.74,18025.77,91,92.02,0.513,8373.95,Take Profit
1270,2022-12-28,12:45:00,2022-12-28,13:45:00,SHORT,18138.25,18163.05,18163.05,18088.65,171,-24.8,-0.137,-4240.8,Stop Loss
1271,2022-12-29,13:00:00,2022-12-29,13:45:00,SHORT,18052.35,18072.99,18072.99,18011.06,204,-20.64,-0.114,-4211.14,Stop Loss
1272,2022-12-30,14:15:00,2022-12-30,14:45:00,SHORT,18168.15,18195.21,18195.21,18114.04,154,-27.06,-0.149,-4166.8,Stop Loss
1273,2023-01-02,10:30:00,2023-01-02,15:00:00,SHORT,18183.75,18193.05,18223.2,18104.84,104,-9.3,-0.051,-967.2,Time Exit
1274,2023-01-03,11:30:00,2023-01-03,12:00:00,LONG,18230.6,18203.61,18203.61,18284.57,152,-26.99,-0.148,-4101.83,Stop Loss
1275,2023-01-04,09:45:00,2023-01-04,10:15:00,SHORT,18128.3,18154.95,18154.95,18075.01,153,-26.65,-0.147,-4076.9,Stop Loss
1276,2023-01-05,11:45:00,2023-01-05,13:15:00,SHORT,17981.95,17903.8,18021.03,17903.8,103,78.15,0.435,8049.45,Take Profit
1277,2023-01-06,12:45:00,2023-01-06,15:00:00,SHORT,17845.05,17869.85,17877.84,17779.47,125,-24.8,-0.139,-3100.0,Time Exit
1278,2023-01-12,11:00:00,2023-01-12,12:45:00,SHORT,17800.85,17840.63,17840.63,17721.29,103,-39.78,-0.223,-4097.19,Stop Loss
1279,2023-01-13,13:45:00,2023-01-13,14:30:00,LONG,17981.7,17952.39,17952.39,18040.31,138,-29.31,-0.163,-4044.39,Stop Loss
1280,2023-01-16,12:15:00,2023-01-16,13:15:00,SHORT,17904.3,17933.41,17933.41,17846.08,137,-29.11,-0.163,-3988.17,Stop Loss
1281,2023-01-17,09:45:00,2023-01-17,13:15:00,SHORT,18005.2,17938.83,18038.39,17938.83,119,66.37,0.369,7898.2,Take Profit
1282,2023-01-18,11:45:00,2023-01-18,15:00:00,LONG,18160.8,18154.95,18132.74,18216.92,144,-5.85,-0.032,-842.4,Time Exit
1283,2023-01-20,10:00:00,2023-01-20,10:30:00,SHORT,18117.7,18143.56,18143.56,18065.98,156,-25.86,-0.143,-4034.27,Stop Loss
1284,2023-01-23,09:30:00,2023-01-23,12:45:00,LONG,18125.25,18096.43,18096.43,18182.89,138,-28.82,-0.159,-3976.86,Stop Loss
1285,2023-01-24,12:00:00,2023-01-24,15:00:00,SHORT,18129.55,18124.2,18159.61,18069.42,131,5.35,0.03,700.85,Time Exit
1286,2023-01-25,09:30:00,2023-01-25,10:00:00,SHORT,18017.2,17966.41,18042.6,17966.41,156,50.79,0.282,7923.69,Take Profit
1287,2023-01-27,10:00:00,2023-01-27,10:15:00,SHORT,17684.65,17729.89,17729.89,17594.18,89,-45.24,-0.256,-4025.98,Stop Loss
1288,2023-01-31,10:00:00,2023-01-31,15:00:00,LONG,17563.15,17685.0,17501.58,17686.29,65,121.85,0.694,7920.25,Time Exit
1289,2023-02-06,11:30:00,2023-02-06,15:00:00,LONG,17727.95,17761.75,17679.8,17824.24,85,33.8,0.191,2873.0,Time Exit
1290,2023-02-07,11:15:00,2023-02-07,12:45:00,SHORT,17746.25,17687.27,17775.74,17687.27,139,58.98,0.332,8198.02,Take Profit
1291,2023-02-08,10:15:00,2023-02-08,10:45:00,LONG,17849.7,17809.58,17809.58,17929.94,104,-40.12,-0.225,-4172.63,Stop Loss
1292,2023-02-09,09:30:00,2023-02-09,09:45:00,LONG,17789.7,17845.53,17761.79,17845.53,148,55.83,0.314,8262.63,Take Profit
1293,2023-02-10,11:00:00,2023-02-10,15:00:00,SHORT,17866.7,17861.8,17894.65,17810.8,151,4.9,0.027,739.9,Time Exit
1294,2023-02-13,09:45:00,2023-02-13,12:15:00,SHORT,17773.5,17723.29,17798.61,17723.29,169,50.21,0.283,8486.21,Take Profit
1295,2023-02-14,12:45:00,2023-02-14,14:00:00,LONG,17904.2,17951.31,17880.65,17951.31,183,47.11,0.263,8620.61,Take Profit
1296,2023-02-15,11:00:00,2023-02-15,14:30:00,SHORT,17940.75,17964.9,17964.9,17892.44,182,-24.15,-0.135,-4395.95,Stop Loss
1297,2023-02-16,12:45:00,2023-02-16,13:00:00,SHORT,18060.65,18080.37,18080.37,18021.21,221,-19.72,-0.109,-4357.65,Stop Loss
1298,2023-02-17,12:15:00,2023-02-17,13:30:00,SHORT,17957.05,17897.36,17986.9,17897.36,145,59.69,0.332,8655.46,Take Profit
1299,2023-02-20,09:30:00,2023-02-20,12:15:00,SHORT,17982.3,17912.97,18016.96,17912.97,127,69.33,0.386,8804.73,Take Profit
1300,2023-02-21,12:30:00,2023-02-21,13:30:00,SHORT,17830.55,17862.59,17862.59,17766.48,140,-32.04,-0.18,-4485.0,Stop Loss
1301,2023-02-22,09:45:00,2023-02-22,13:15:00,SHORT,17677.3,17603.06,17714.42,17603.06,120,74.24,0.42,8908.29,Take Profit
1302,2023-02-24,12:30:00,2023-02-24,15:00:00,SHORT,17459.25,17474.15,17490.04,17397.66,147,-14.9,-0.085,-2190.3,Time Exit
1303,2023-02-27,09:45:00,2023-02-27,11:15:00,SHORT,17335.55,17377.55,17377.55,17251.54,107,-42.0,-0.242,-4494.38,Stop Loss
1304,2023-02-28,13:30:00,2023-02-28,14:00:00,SHORT,17329.05,17269.64,17358.75,17269.64,150,59.41,0.343,8911.07,Take Profit
1305,2023-03-02,09:45:00,2023-03-02,10:00:00,SHORT,17348.0,17373.62,17373.62,17296.76,178,-25.62,-0.148,-4560.61,Stop Loss
1306,2023-03-03,11:45:00,2023-03-03,14:45:00,LONG,17566.6,17633.65,17533.07,17633.65,135,67.05,0.382,9051.75,Take Profit
1307,2023-03-13,11:00:00,2023-03-13,12:45:00,SHORT,17393.95,17283.29,17449.28,17283.29,83,110.66,0.636,9185.14,Take Profit
1308,2023-03-14,11:00:00,2023-03-14,12:15:00,SHORT,17055.6,17106.99,17106.99,16952.81,91,-51.39,-0.301,-4676.75,Stop Loss
1309,2023-03-15,13:15:00,2023-03-15,13:45:00,LONG,17055.7,17027.3,17027.3,17112.49,164,-28.4,-0.166,-4657.01,Stop Loss
1310,2023-03-16,10:30:00,2023-03-16,11:00:00,SHORT,16993.45,17043.96,17043.96,16892.43,91,-50.51,-0.297,-4596.47,Stop Loss
1311,2023-03-17,12:45:00,2023-03-17,13:45:00,LONG,16981.55,17056.31,16944.17,17056.31,122,74.76,0.44,9121.24,Take Profit
1312,2023-03-20,09:45:00,2023-03-20,15:00:00,SHORT,16910.15,16987.3,16966.2,16798.04,83,-77.15,-0.456,-6403.45,Time Exit
1313,2023-03-22,11:00:00,2023-03-22,15:00:00,LONG,17129.85,17160.25,17099.55,17190.46,151,30.4,0.177,4590.4,Time Exit
1314,2023-03-23,09:45:00,2023-03-23,10:15:00,SHORT,17125.1,17156.72,17156.72,17061.85,146,-31.62,-0.185,-4617.25,Stop Loss
1315,2023-03-24,14:15:00,2023-03-24,15:00:00,SHORT,16983.45,16954.5,17016.88,16916.6,137,28.95,0.17,3966.15,Time Exit
1316,2023-03-27,10:00:00,2023-03-27,10:30:00,LONG,17030.55,16989.46,16989.46,17112.72,113,-41.09,-0.241,-4642.69,Stop Loss
1317,2023-03-28,12:15:00,2023-03-28,13:00:00,SHORT,16950.75,16983.23,16983.23,16885.79,141,-32.48,-0.192,-4579.98,Stop Loss
1318,2023-03-29,12:15:00,2023-03-29,13:00:00,SHORT,16951.35,16980.36,16980.36,16893.34,156,-29.01,-0.171,-4525.11,Stop Loss
1319,2023-03-31,14:15:00,2023-03-31,15:00:00,LONG,17360.85,17363.2,17339.52,17403.51,210,2.35,0.014,493.5,Time Exit
1320,2023-04-11,10:00:00,2023-04-11,11:30:00,SHORT,17741.55,17686.19,17769.23,17686.19,162,55.36,0.312,8967.86,Take Profit
1321,2023-04-12,12:30:00,2023-04-12,13:15:00,LONG,17766.25,17802.14,17748.3,17802.14,255,35.89,0.202,9152.68,Take Profit
1322,2023-04-13,10:45:00,2023-04-13,13:45:00,SHORT,17759.65,17784.22,17784.22,17710.51,190,-24.57,-0.138,-4667.89,Stop Loss
1323,2023-04-17,09:30:00,2023-04-17,10:45:00,SHORT,17636.6,17675.04,17675.04,17559.73,120,-38.44,-0.218,-4612.29,Stop Loss
1324,2023-04-18,13:30:00,2023-04-18,14:00:00,SHORT,17619.1,17639.44,17639.44,17578.42,225,-20.34,-0.115,-4576.34,Stop Loss
1325,2023-04-20,14:00:00,2023-04-20,15:00:00,LONG,17594.75,17634.2,17578.25,17627.75,275,39.45,0.224,10848.75,Time Exit
1326,2023-04-21,10:30:00,2023-04-21,13:00:00,SHORT,17597.55,17554.16,17619.25,17554.16,214,43.39,0.247,9286.07,Take Profit
1327,2023-04-24,10:30:00,2023-04-24,13:00:00,LONG,17633.25,17686.45,17606.65,17686.45,178,53.2,0.302,9469.6,Take Profit
1328,2023-04-25,14:00:00,2023-04-25,15:00:00,SHORT,17791.2,17776.45,17810.59,17752.41,249,14.75,0.083,3672.75,Time Exit
1329,2023-04-26,10:15:00,2023-04-26,11:45:00,SHORT,17766.7,17789.1,17789.1,17721.89,217,-22.4,-0.126,-4861.57,Stop Loss
